措惑楷岿,夸老,档馒矫埃,免惯 矫焙备 内靛,档馒 矫焙备 内靛,己喊,唱捞,捞悼蜡屈,乞闭 捞悼 矫埃(盒),捞悼牢备(钦)
202003,拳,04,31103,11160,F,45,WH,10,10.02
202003,拳,04,31103,11160,F,45,EE,10,3.33
202003,拳,04,31103,11160,M,20,EH,20,10.82
202003,拳,04,31103,11160,M,25,WH,20,11.4
202003,拳,04,31103,11160,M,25,EH,30,4.56
202003,拳,04,31103,11160,M,25,HE,30,*
202003,拳,04,31103,11160,M,30,WH,10,4.74
202003,拳,04,31103,11160,M,35,EW,10,*
202003,拳,04,31103,11160,M,35,EH,20,*
202003,拳,04,31103,11160,M,35,WH,10,5.44
202003,拳,04,31103,11160,M,40,EH,10,6.02
202003,拳,04,31103,11160,M,45,EH,90,6.37
202003,拳,04,31103,11160,M,45,HW,10,9.54
202003,拳,04,31103,11160,M,45,WE,30,3.18
202003,拳,04,31103,11160,M,45,EE,50,6.36
202003,拳,04,31103,11160,M,50,WE,20,9.89
202003,拳,04,31103,11160,M,50,HW,10,6.6
202003,拳,04,31103,11160,M,50,EH,40,3.3
202003,拳,04,31103,11160,M,55,EE,170,6.57
202003,拳,04,31103,11160,M,60,HE,20,3.53
202003,拳,04,31103,11160,M,60,EE,20,7.06
202003,拳,04,31103,11160,M,60,WE,90,7.06
202003,拳,04,31103,11170,F,35,HE,20,3.04
202003,拳,04,31103,11170,F,55,WH,10,3.28
202003,拳,04,31103,11170,M,40,EH,30,3.01
202003,拳,04,31103,11170,M,50,HE,10,16.45
202003,拳,04,31103,11180,F,25,WE,20,*
202003,拳,04,31103,11180,M,25,EH,20,*
202003,拳,04,31103,11180,M,40,WH,10,11.92
202003,拳,04,31103,11180,M,45,EH,50,3.18
202003,拳,04,31103,11180,M,50,EE,30,3.3
202003,拳,04,31103,11180,M,55,HE,10,3.29
202003,拳,04,31103,11180,M,60,HE,10,3.53
202003,拳,04,31103,11180,M,60,WE,20,3.53
202003,拳,04,31103,11180,M,75,EW,10,5.99
202003,拳,04,31103,11190,F,20,WH,20,*
202003,拳,04,31103,11190,F,25,WH,20,4.12
202003,拳,04,31103,11190,M,25,HW,20,*
202003,拳,04,31103,11190,M,25,EH,20,*
202003,拳,04,31103,11190,M,35,WH,20,6.05
202003,拳,04,31103,11190,M,35,EH,20,6.05
202003,拳,04,31103,11190,M,35,HE,10,5.36
202003,拳,04,31103,11190,M,40,EE,20,3.01
202003,拳,04,31103,11190,M,45,WH,10,3.18
202003,拳,04,31103,11190,M,50,WH,10,9.84
202003,拳,04,31103,11190,M,50,WW,10,3.31
202003,拳,04,31103,11190,M,60,WW,10,3.53
202003,拳,04,31103,11190,M,60,EE,30,3.53
202003,拳,04,31103,11200,F,55,EE,10,3.27
202003,拳,04,31103,11200,F,65,WH,10,4.65
202003,拳,04,31103,11200,M,40,EH,30,5.99
202003,拳,04,31103,11200,M,50,WE,90,6.6
202003,拳,04,31103,11200,M,50,EE,30,3.29
202003,拳,04,31103,11200,M,55,WE,10,3.3
202003,拳,04,31103,11200,M,60,HE,10,3.52
202003,拳,04,31103,11200,M,65,WH,10,8.16
202003,拳,04,31103,11210,F,20,EH,20,*
202003,拳,04,31103,11210,F,25,WH,30,*
202003,拳,04,31103,11210,F,25,HE,20,*
202003,拳,04,31103,11210,M,25,EH,20,4.49
202003,拳,04,31103,11210,M,25,WH,40,*
202003,拳,04,31103,11210,M,35,WH,20,*
202003,拳,04,31103,11210,M,35,EH,30,8.16
202003,拳,04,31103,11210,M,40,EE,20,3.02
202003,拳,04,31103,11210,M,55,EE,20,3.27
202003,拳,04,31103,11220,F,40,EE,20,3.44
202003,拳,04,31103,11220,F,40,HE,10,3.44
202003,拳,04,31103,11220,F,60,WE,30,3.83
202003,拳,04,31103,11220,M,30,EH,40,*
202003,拳,04,31103,11220,M,40,EH,40,8.91
202003,拳,04,31103,11220,M,40,WH,20,5.98
202003,拳,04,31103,11220,M,45,WH,20,3.21
202003,拳,04,31103,11220,M,45,HE,10,3.18
202003,拳,04,31103,11220,M,50,WW,20,3.3
202003,拳,04,31103,11220,M,50,WE,20,16.5
202003,拳,04,31103,11220,M,70,EE,80,4.64
202003,拳,04,31103,11230,F,20,EE,20,*
202003,拳,04,31103,11230,F,20,EH,20,*
202003,拳,04,31103,11230,F,35,EH,30,5.95
202003,拳,04,31103,11230,M,20,HW,20,*
202003,拳,04,31103,11230,M,20,WW,20,*
202003,拳,04,31103,11230,M,25,EH,30,*
202003,拳,04,31103,11230,M,30,EH,60,*
202003,拳,04,31103,11230,M,35,EE,20,5.43
202003,拳,04,31103,11230,M,40,WH,20,*
202003,拳,04,31103,11230,M,45,HE,10,3.18
202003,拳,04,31103,11230,M,45,HW,20,3.16
202003,拳,04,31103,11230,M,50,HE,10,3.32
202003,拳,04,31103,11230,M,50,EE,20,3.3
202003,拳,04,31103,11230,M,55,HH,10,3.29
202003,拳,04,31103,11230,M,60,EE,70,7.06
202003,拳,04,31103,11230,M,65,EE,30,4.03
202003,拳,04,31103,11240,F,15,EE,20,4.12
202003,拳,04,31103,11240,F,15,WE,10,12.22
202003,拳,04,31103,11240,F,30,WE,70,6.05
202003,拳,04,31103,11240,F,35,WH,20,3.03
202003,拳,04,31103,11240,F,55,WE,20,6.54
202003,拳,04,31103,11240,M,25,EE,30,*
202003,拳,04,31103,11240,M,45,EE,100,3.18
202003,拳,04,31103,11240,M,55,WH,60,3.27
202003,拳,04,31103,11240,M,65,EW,20,4.08
202003,拳,04,31103,11250,F,40,HE,20,3.45
202003,拳,04,31103,11250,M,30,EW,20,*
202003,拳,04,31103,11250,M,40,EH,240,*
202003,拳,04,31103,11250,M,45,WE,20,3.18
202003,拳,04,31103,11250,M,50,EE,70,3.3
202003,拳,04,31103,11250,M,60,WH,20,3.47
202003,拳,04,31104,11010,F,20,HW,30,*
202003,拳,04,31104,11010,M,45,HW,20,3.21
202003,拳,04,31104,11020,M,40,EH,20,3.01
202003,拳,04,31104,11020,M,50,HE,20,3.32
202003,拳,04,31104,11020,M,50,WE,20,3.3
202003,拳,04,31104,11020,M,55,HW,40,3.29
202003,拳,04,31104,11020,M,60,WE,20,3.53
202003,拳,04,31104,11020,M,65,WH,20,4.07
202003,拳,04,31104,11030,M,30,HW,20,*
202003,拳,04,31104,11030,M,40,WE,20,6.02
202003,拳,04,31104,11030,M,50,WH,30,6.5
202003,拳,04,31104,11030,M,55,HE,10,3.29
202003,拳,04,31104,11030,M,65,WE,10,12.24
202003,拳,04,31104,11040,M,35,WH,20,5.44
202003,拳,04,31104,11050,M,30,EE,20,*
202003,拳,04,31104,11060,M,35,HW,20,*
202003,拳,04,31104,11060,M,45,EH,20,3.17
202003,拳,04,31104,11070,M,30,WH,30,*
202003,拳,04,31104,11080,M,40,HW,20,9
202003,拳,04,31104,11090,M,25,EH,30,*
202003,拳,04,31104,11090,M,45,EH,60,3.16
202003,拳,04,31104,11100,M,40,EH,20,3.01
202003,拳,04,31104,11100,M,50,EH,30,3.31
202003,拳,04,31104,11110,M,25,EH,20,*
202003,拳,04,31104,11120,F,25,EE,20,*
202003,拳,04,31104,11120,F,35,WH,20,3.02
202003,拳,04,31104,11120,M,25,WH,10,4.54
202003,拳,04,31104,11120,M,25,EE,20,4.57
202003,拳,04,31104,11120,M,25,WW,30,*
202003,拳,04,31104,11120,M,30,WW,100,*
202003,拳,04,31104,11120,M,30,EW,20,*
202003,拳,04,31104,11120,M,30,EH,10,*
202003,拳,04,31104,11120,M,35,WE,10,*
202003,拳,04,31104,11120,M,35,WH,20,*
202003,拳,04,31104,11120,M,35,EH,20,*
202003,拳,04,31104,11120,M,35,EE,40,*
202003,拳,04,31104,11120,M,40,WH,10,9.03
202003,拳,04,31104,11120,M,45,HW,20,9.58
202003,拳,04,31104,11120,M,45,EH,10,3.18
202003,拳,04,31104,11120,M,45,WH,130,3.18
202003,拳,04,31104,11120,M,50,HE,20,3.29
202003,拳,04,31104,11120,M,50,WH,10,3.29
202003,拳,04,31104,11120,M,55,WH,20,3.28
202003,拳,04,31104,11120,M,55,EW,70,6.6
202003,拳,04,31104,11120,M,60,HW,10,3.56
202003,拳,04,31104,11120,M,60,EE,10,3.53
202003,拳,04,31104,11120,M,70,WH,10,13.92
202003,拳,04,31104,11130,F,55,WH,10,13.08
202003,拳,04,31104,11130,M,40,WH,20,3.02
202003,拳,04,31104,11130,M,40,WE,50,3.01
202003,拳,04,31104,11130,M,45,HE,10,3.2
202003,拳,04,31104,11130,M,55,HE,10,3.32
202003,拳,04,31104,11130,M,55,HW,30,3.29
202003,拳,04,31104,11130,M,55,EW,20,3.3
202003,拳,04,31104,11130,M,60,HE,10,3.52
202003,拳,04,31104,11140,F,25,HE,20,*
202003,拳,04,31104,11140,F,45,HE,10,3.35
202003,拳,04,31104,11140,M,15,EH,10,4.52
202003,拳,04,31104,11140,M,25,EH,170,*
202003,拳,04,31104,11140,M,25,EE,10,*
202003,拳,04,31104,11140,M,25,WE,180,*
202003,拳,04,31104,11140,M,25,HE,20,*
202003,拳,04,31104,11140,M,40,EH,10,3.01
202003,拳,04,31104,11140,M,45,HW,20,3.21
202003,拳,04,31104,11140,M,50,HW,20,3.29
202003,拳,04,31104,11140,M,55,EE,30,3.3
202003,拳,04,31104,11140,M,65,EE,20,4.08
202003,拳,04,31104,11150,F,45,HE,20,3.35
202003,拳,04,31104,11150,F,45,HW,20,3.33
202003,拳,04,31104,11150,M,25,EH,20,*
202003,拳,04,31104,11150,M,35,HE,10,*
202003,拳,04,31104,11150,M,45,WH,10,3.2
202003,拳,04,31104,11160,F,25,WH,20,*
202003,拳,04,31104,11160,F,25,HE,10,*
202003,拳,04,31104,11160,F,35,EE,30,3.04
202003,拳,04,31104,11160,F,35,WH,10,3.03
202003,拳,04,31104,11160,F,40,WE,10,3.43
202003,拳,04,31104,11160,F,50,WE,20,3.13
202003,拳,04,31104,11160,F,60,WE,20,11.49
202003,拳,04,31104,11160,M,25,EE,10,*
202003,拳,04,31104,11160,M,30,WH,20,4.74
202003,拳,04,31104,11160,M,35,WH,10,*
202003,拳,04,31104,11160,M,35,WE,10,*
202003,拳,04,31104,11160,M,40,HE,20,3
202003,拳,04,31104,11160,M,45,EH,10,3.2
202003,拳,04,31104,11160,M,45,EW,20,3.18
202003,拳,04,31104,11160,M,45,HE,10,3.17
202003,拳,04,31104,11160,M,50,HW,10,9.9
202003,拳,04,31104,11160,M,50,WW,10,3.3
202003,拳,04,31104,11160,M,55,HW,10,3.28
202003,拳,04,31104,11160,M,55,WE,10,19.8
202003,拳,04,31104,11160,M,60,HE,10,3.52
202003,拳,04,31104,11160,M,60,WE,150,3.53
202003,拳,04,31104,11160,M,60,WH,20,3.53
202003,拳,04,31104,11160,M,80,WE,10,47.6
202003,拳,04,31104,11170,M,45,HE,20,3.2
202003,拳,04,31104,11170,M,45,WH,10,12.76
202003,拳,04,31104,11170,M,50,WW,20,3.3
202003,拳,04,31104,11180,M,35,EH,20,*
202003,拳,04,31104,11180,M,45,HE,20,3.17
202003,拳,04,31104,11180,M,50,EE,110,6.58
202003,拳,04,31104,11190,F,20,EH,20,*
202003,拳,04,31104,11190,F,25,WE,20,*
202003,拳,04,31104,11190,M,20,EE,80,*
202003,拳,04,31104,11190,M,25,EH,10,*
202003,拳,04,31104,11190,M,25,WH,40,*
202003,拳,04,31104,11190,M,35,WH,20,5.4
202003,拳,04,31104,11190,M,35,HE,20,*
202003,拳,04,31104,11190,M,35,EE,20,*
202003,拳,04,31104,11190,M,45,WW,30,3.17
202003,拳,04,31104,11190,M,50,EH,10,3.28
202003,拳,04,31104,11190,M,50,EE,20,3.3
202003,拳,04,31104,11190,M,50,HW,10,3.29
202003,拳,04,31104,11190,M,60,HE,130,3.52
202003,拳,04,31104,11200,F,25,EH,30,*
202003,拳,04,31104,11200,F,60,WH,10,11.37
202003,拳,04,31104,11200,M,35,WE,20,*
202003,拳,04,31104,11200,M,40,WE,30,3.01
202003,拳,04,31104,11200,M,45,HE,10,3.2
202003,拳,04,31104,11200,M,50,HE,40,3.29
202003,拳,04,31104,11200,M,50,WE,20,6.6
202003,拳,04,31104,11210,F,20,EH,30,*
202003,拳,04,31104,11210,F,20,HW,20,*
202003,拳,04,31104,11210,M,40,WE,20,3.01
202003,拳,04,31104,11210,M,45,HW,20,3.19
202003,拳,04,31104,11210,M,75,WH,10,5.94
202003,拳,04,31104,11220,M,35,HE,30,*
202003,拳,04,31104,11220,M,45,EE,20,3.18
202003,拳,04,31104,11220,M,50,WH,20,3.29
202003,拳,04,31104,11220,M,60,WE,10,7.06
202003,拳,04,31104,11220,M,70,EH,10,4.64
202003,拳,04,31104,11230,M,20,EW,30,*
202003,拳,04,31104,11230,M,25,EH,20,*
202003,拳,04,31104,11230,M,35,HE,20,*
202003,拳,04,31104,11230,M,45,EH,10,3.14
202003,拳,04,31104,11230,M,50,HW,20,3.3
202003,拳,04,31104,11230,M,55,HE,10,12.1
202003,拳,04,31104,11240,M,20,EH,60,*
202003,拳,04,31104,11240,M,25,EH,30,*
202003,拳,04,31104,11240,M,30,WH,40,*
202003,拳,04,31104,11240,M,60,WE,20,24.71
202003,拳,04,31104,11250,F,20,EH,10,6.05
202003,拳,04,31104,11250,M,20,EH,50,*
202003,拳,04,31104,11250,M,30,EH,30,*
202003,拳,04,31110,11010,F,60,WE,10,3.83
202003,拳,04,31110,11010,M,55,WE,10,3.27
202003,拳,04,31110,11010,M,55,HE,20,3.24
202003,拳,04,31110,11010,M,60,EE,50,3.53
202003,拳,04,31110,11020,M,45,WH,40,3.08
202003,拳,04,31110,11020,M,55,EE,20,3.27
202003,拳,04,31110,11030,M,75,WE,20,11.98
202003,拳,04,31110,11040,M,50,HW,10,3.24
202003,拳,04,31110,11040,M,75,WE,20,5.99
202003,拳,04,31110,11060,M,65,HE,10,4.05
202003,拳,04,31110,11080,M,50,EW,20,3.3
202003,拳,04,31110,11080,M,50,EH,10,3.3
202003,拳,04,31110,11080,M,55,EW,10,3.3
202003,拳,04,31110,11110,M,35,EH,20,*
202003,拳,04,31110,11110,M,45,WH,30,3.18
202003,拳,04,31110,11110,M,55,WE,20,3.27
202003,拳,04,31110,11110,M,60,EH,70,10.56
202003,拳,04,31110,11170,M,35,WH,220,*
202003,拳,04,31110,11190,M,50,EH,30,6.58
202003,拳,04,31110,11190,M,55,EH,10,6.62
202003,拳,04,31110,11200,F,30,EH,60,*
202003,拳,04,31110,11200,F,50,EE,20,3.13
202003,拳,04,31110,11200,F,50,HE,10,3.07
202003,拳,04,31110,11200,M,60,HE,20,3.51
202003,拳,04,31110,11210,F,60,HW,20,7.72
202003,拳,04,31110,11210,M,15,EH,30,4.48
202003,拳,04,31110,11210,M,25,WE,10,*
202003,拳,04,31110,11210,M,30,EE,10,4.76
202003,拳,04,31110,11210,M,35,EE,50,8.19
202003,拳,04,31110,11210,M,40,EE,50,3
202003,拳,04,31110,11210,M,45,EE,10,6.36
202003,拳,04,31110,11210,M,45,WW,10,6.36
202003,拳,04,31110,11210,M,60,EH,140,3.51
202003,拳,04,31110,11220,F,15,EH,20,4.09
202003,拳,04,31110,11220,F,15,WH,10,4.09
202003,拳,04,31110,11220,F,20,HE,40,*
202003,拳,04,31110,11220,F,20,EE,20,*
202003,拳,04,31110,11220,F,30,EH,10,*
202003,拳,04,31110,11220,F,35,HH,10,3
202003,拳,04,31110,11220,F,45,EH,10,6.66
202003,拳,04,31110,11220,F,50,WH,20,9.33
202003,拳,04,31110,11220,F,50,HW,30,3.11
202003,拳,04,31110,11220,F,50,HE,10,3.07
202003,拳,04,31110,11220,F,55,HH,10,3.25
202003,拳,04,31110,11220,F,55,HE,20,3.21
202003,拳,04,31110,11220,F,60,WH,20,3.8
202003,拳,04,31110,11220,F,60,HE,20,3.78
202003,拳,04,31110,11220,F,60,WW,10,3.77
202003,拳,04,31110,11220,F,60,HW,10,3.8
202003,拳,04,31110,11220,M,20,WE,10,*
202003,拳,04,31110,11220,M,25,WH,20,11.3
202003,拳,04,31110,11220,M,30,EH,10,*
202003,拳,04,31110,11220,M,30,WE,20,*
202003,拳,04,31110,11220,M,35,WH,10,*
202003,拳,04,31110,11220,M,40,EH,20,3.01
202003,拳,04,31110,11220,M,45,HE,20,3.14
202003,拳,04,31110,11220,M,45,EE,10,9.54
202003,拳,04,31110,11220,M,45,EH,30,6.33
202003,拳,04,31110,11220,M,45,EW,10,3.18
202003,拳,04,31110,11220,M,45,WH,10,3.19
202003,拳,04,31110,11220,M,50,WE,10,29.7
202003,拳,04,31110,11220,M,50,HH,10,3.29
202003,拳,04,31110,11220,M,55,WH,20,3.27
202003,拳,04,31110,11220,M,55,EH,20,3.28
202003,拳,04,31110,11220,M,55,WE,10,3.3
202003,拳,04,31110,11220,M,60,WE,10,7.06
202003,拳,04,31110,11220,M,60,HW,20,10.45
202003,拳,04,31110,11220,M,65,WE,10,4.08
202003,拳,04,31110,11220,M,70,WH,20,4.64
202003,拳,04,31110,11220,M,70,HW,50,4.6
202003,拳,04,31110,11230,F,30,WE,10,9.6
202003,拳,04,31110,11230,F,35,HW,30,3.02
202003,拳,04,31110,11230,F,35,EW,50,3.04
202003,拳,04,31110,11230,F,40,WH,10,10.08
202003,拳,04,31110,11230,M,25,HE,20,*
202003,拳,04,31110,11230,M,30,HE,10,*
202003,拳,04,31110,11230,M,30,EE,20,4.74
202003,拳,04,31110,11230,M,35,HE,80,*
202003,拳,04,31110,11230,M,35,WE,180,*
202003,拳,04,31110,11230,M,40,WH,10,3
202003,拳,04,31110,11230,M,40,EE,20,3.01
202003,拳,04,31110,11230,M,45,WE,10,3.18
202003,拳,04,31110,11230,M,45,EH,130,3.17
202003,拳,04,31110,11240,F,40,HH,10,3.41
202003,拳,04,31110,11240,M,35,WE,30,5.46
202003,拳,04,31110,11240,M,45,WH,10,12.68
202003,拳,04,31110,11240,M,45,WE,20,9.53
202003,拳,04,31110,11240,M,50,WW,20,3.3
202003,拳,04,31110,11240,M,55,WW,10,9.9
202003,拳,04,31110,11240,M,55,HW,10,3.29
202003,拳,04,31110,11240,M,65,EW,10,4.05
202003,拳,04,31110,11240,M,65,HE,10,4.01
202003,拳,04,31110,11250,M,60,EE,120,3.53
202003,拳,04,31120,11010,F,55,WH,10,3.25
202003,拳,04,31120,11010,M,40,EH,20,*
202003,拳,04,31120,11010,M,40,EE,110,3
202003,拳,04,31120,11010,M,45,WH,20,12.4
202003,拳,04,31120,11010,M,45,EH,60,12.48
202003,拳,04,31120,11010,M,50,WE,30,3.3
202003,拳,04,31120,11010,M,55,EE,20,3.3
202003,拳,04,31120,11010,M,55,WH,10,12.92
202003,拳,04,31120,11020,F,45,WH,20,12.84
202003,拳,04,31120,11020,M,30,EH,10,*
202003,拳,04,31120,11020,M,35,WH,20,*
202003,拳,04,31120,11020,M,35,EE,20,5.46
202003,拳,04,31120,11020,M,40,WE,20,3.01
202003,拳,04,31120,11020,M,40,WH,10,5.74
202003,拳,04,31120,11020,M,45,WW,20,3.1
202003,拳,04,31120,11020,M,45,WE,20,9.54
202003,拳,04,31120,11020,M,55,WE,20,3.3
202003,拳,04,31120,11020,M,60,HW,10,14.08
202003,拳,04,31120,11020,M,65,EW,10,8.18
202003,拳,04,31120,11030,F,25,WE,10,*
202003,拳,04,31120,11030,M,15,HE,40,4.36
202003,拳,04,31120,11030,M,35,EE,20,*
202003,拳,04,31120,11030,M,45,WH,20,15.8
202003,拳,04,31120,11040,F,55,EH,10,3.25
202003,拳,04,31120,11040,F,55,HH,10,3.25
202003,拳,04,31120,11040,M,25,EE,40,4.57
202003,拳,04,31120,11040,M,30,EH,20,*
202003,拳,04,31120,11040,M,35,WH,10,*
202003,拳,04,31120,11040,M,40,EW,10,3.02
202003,拳,04,31120,11040,M,45,EH,10,6.34
202003,拳,04,31120,11040,M,50,EE,20,3.3
202003,拳,04,31120,11040,M,50,WE,10,13.2
202003,拳,04,31120,11040,M,55,WE,30,3.3
202003,拳,04,31120,11040,M,55,EE,10,3.3
202003,拳,04,31120,11040,M,65,EE,10,4.08
202003,拳,04,31120,11050,F,20,WE,10,*
202003,拳,04,31120,11050,F,20,WH,20,*
202003,拳,04,31120,11050,F,20,EH,10,*
202003,拳,04,31120,11050,F,35,EH,20,*
202003,拳,04,31120,11050,F,40,WH,10,6.86
202003,拳,04,31120,11050,F,40,EH,10,3.43
202003,拳,04,31120,11050,F,40,EW,30,3.46
202003,拳,04,31120,11050,F,45,WH,10,3.32
202003,拳,04,31120,11050,F,45,WE,10,13.32
202003,拳,04,31120,11050,F,45,EH,20,3.32
202003,拳,04,31120,11050,F,55,EH,10,3.26
202003,拳,04,31120,11050,F,60,WH,10,41.65
202003,拳,04,31120,11050,F,60,HH,20,3.82
202003,拳,04,31120,11050,M,20,EH,20,5.4
202003,拳,04,31120,11050,M,20,HW,10,*
202003,拳,04,31120,11050,M,25,HE,50,*
202003,拳,04,31120,11050,M,30,EH,20,*
202003,拳,04,31120,11050,M,35,EH,20,*
202003,拳,04,31120,11050,M,35,EE,30,*
202003,拳,04,31120,11050,M,35,WW,10,*
202003,拳,04,31120,11050,M,40,EH,10,3
202003,拳,04,31120,11050,M,40,WH,50,6
202003,拳,04,31120,11050,M,45,HW,10,3.15
202003,拳,04,31120,11050,M,45,EH,10,6.05
202003,拳,04,31120,11050,M,45,WW,10,15.9
202003,拳,04,31120,11050,M,45,WH,10,3.19
202003,拳,04,31120,11050,M,50,HH,10,6.56
202003,拳,04,31120,11050,M,50,WH,10,6.54
202003,拳,04,31120,11050,M,50,EH,10,3.29
202003,拳,04,31120,11050,M,55,WH,20,6.58
202003,拳,04,31120,11050,M,55,EH,10,3.28
202003,拳,04,31120,11050,M,55,EE,70,6.6
202003,拳,04,31120,11050,M,55,HW,10,6.34
202003,拳,04,31120,11050,M,55,WE,130,3.3
202003,拳,04,31120,11050,M,60,WH,10,14.08
202003,拳,04,31120,11050,M,60,EH,10,6.98
202003,拳,04,31120,11050,M,65,WW,10,8.16
202003,拳,04,31120,11050,M,65,WE,10,8.16
202003,拳,04,31120,11050,M,65,EE,10,8.17
202003,拳,04,31120,11060,F,20,EE,30,6.57
202003,拳,04,31120,11060,F,25,HE,20,*
202003,拳,04,31120,11060,F,40,WH,20,30.91
202003,拳,04,31120,11060,F,45,EE,10,3.32
202003,拳,04,31120,11060,F,50,HE,20,3.01
202003,拳,04,31120,11060,F,50,EW,20,3.13
202003,拳,04,31120,11060,F,50,EH,10,15.65
202003,拳,04,31120,11060,F,50,WH,20,15.66
202003,拳,04,31120,11060,F,55,HW,20,3.14
202003,拳,04,31120,11060,F,60,WE,10,3.81
202003,拳,04,31120,11060,M,20,HW,30,5.34
202003,拳,04,31120,11060,M,20,EH,10,*
202003,拳,04,31120,11060,M,25,HE,50,*
202003,拳,04,31120,11060,M,25,EE,10,*
202003,拳,04,31120,11060,M,30,EH,10,*
202003,拳,04,31120,11060,M,30,EW,20,*
202003,拳,04,31120,11060,M,40,WW,10,3.01
202003,拳,04,31120,11060,M,45,EW,20,3.18
202003,拳,04,31120,11060,M,45,EH,20,3.18
202003,拳,04,31120,11060,M,45,WH,10,9.55
202003,拳,04,31120,11060,M,45,WE,20,3.18
202003,拳,04,31120,11060,M,50,WH,20,6.58
202003,拳,04,31120,11060,M,50,WE,10,3.27
202003,拳,04,31120,11060,M,50,HE,10,3.36
202003,拳,04,31120,11060,M,55,WH,30,13.2
202003,拳,04,31120,11060,M,55,EE,10,9.89
202003,拳,04,31120,11060,M,55,WE,10,3.3
202003,拳,04,31120,11060,M,60,EE,20,3.53
202003,拳,04,31120,11060,M,60,WE,60,10.59
202003,拳,04,31120,11060,M,60,EH,10,3.52
202003,拳,04,31120,11060,M,65,EH,80,4.09
202003,拳,04,31120,11060,M,70,WH,10,9.32
202003,拳,04,31120,11060,M,75,WE,10,5.99
202003,拳,04,31120,11070,F,15,EH,10,4.09
202003,拳,04,31120,11070,F,20,EH,10,4.4
202003,拳,04,31120,11070,F,25,WE,30,*
202003,拳,04,31120,11070,F,25,EH,20,6.15
202003,拳,04,31120,11070,F,35,EE,20,3.04
202003,拳,04,31120,11070,F,40,EH,20,3.46
202003,拳,04,31120,11070,F,40,EE,30,3.44
202003,拳,04,31120,11070,F,40,WH,10,6.88
202003,拳,04,31120,11070,F,45,WH,10,3.34
202003,拳,04,31120,11070,F,45,WE,10,3.2
202003,拳,04,31120,11070,F,50,EE,10,6.23
202003,拳,04,31120,11070,F,55,EW,10,3.27
202003,拳,04,31120,11070,F,55,EH,20,9.8
202003,拳,04,31120,11070,F,55,WH,20,9.84
202003,拳,04,31120,11070,F,60,EH,20,3.79
202003,拳,04,31120,11070,F,60,WH,10,15.36
202003,拳,04,31120,11070,F,65,WH,10,18.64
202003,拳,04,31120,11070,F,75,HE,10,8.66
202003,拳,04,31120,11070,M,15,WH,10,9.08
202003,拳,04,31120,11070,M,15,EH,20,9.07
202003,拳,04,31120,11070,M,20,EH,10,5.4
202003,拳,04,31120,11070,M,20,EE,20,*
202003,拳,04,31120,11070,M,25,EH,20,13.72
202003,拳,04,31120,11070,M,25,EW,10,*
202003,拳,04,31120,11070,M,25,WH,10,*
202003,拳,04,31120,11070,M,30,EE,20,*
202003,拳,04,31120,11070,M,35,WH,20,8.19
202003,拳,04,31120,11070,M,35,EH,20,8.17
202003,拳,04,31120,11070,M,35,HE,10,5.42
202003,拳,04,31120,11070,M,40,HW,10,5.94
202003,拳,04,31120,11070,M,40,EH,10,6.03
202003,拳,04,31120,11070,M,40,WH,20,15.1
202003,拳,04,31120,11070,M,45,EW,10,3.22
202003,拳,04,31120,11070,M,45,EH,30,9.54
202003,拳,04,31120,11070,M,45,HW,10,9.64
202003,拳,04,31120,11070,M,50,EH,10,9.88
202003,拳,04,31120,11070,M,50,WH,10,13.16
202003,拳,04,31120,11070,M,50,EE,10,3.3
202003,拳,04,31120,11070,M,50,WE,10,3.3
202003,拳,04,31120,11070,M,50,HW,10,12.97
202003,拳,04,31120,11070,M,55,HW,10,13.05
202003,拳,04,31120,11070,M,55,HE,10,3.28
202003,拳,04,31120,11070,M,55,EE,10,3.31
202003,拳,04,31120,11070,M,55,EH,10,13.17
202003,拳,04,31120,11070,M,55,WW,10,9.9
202003,拳,04,31120,11070,M,55,WH,10,13.17
202003,拳,04,31120,11070,M,55,EW,10,3.3
202003,拳,04,31120,11070,M,60,HW,10,7.06
202003,拳,04,31120,11070,M,60,WE,140,3.53
202003,拳,04,31120,11070,M,60,EE,80,3.53
202003,拳,04,31120,11070,M,60,WH,10,7.08
202003,拳,04,31120,11070,M,60,EH,10,10.61
202003,拳,04,31120,11070,M,65,WE,10,4.08
202003,拳,04,31120,11070,M,65,EE,20,4.07
202003,拳,04,31120,11070,M,65,WH,10,16.4
202003,拳,04,31120,11070,M,65,EW,10,8.18
202003,拳,04,31120,11070,M,65,EH,10,4.08
202003,拳,04,31120,11080,F,20,EE,40,*
202003,拳,04,31120,11080,F,30,HH,10,*
202003,拳,04,31120,11080,F,50,EH,20,3.13
202003,拳,04,31120,11080,F,55,WE,10,13.08
202003,拳,04,31120,11080,M,25,WE,10,*
202003,拳,04,31120,11080,M,35,EH,20,*
202003,拳,04,31120,11080,M,45,WE,10,3.16
202003,拳,04,31120,11080,M,45,WH,10,12.64
202003,拳,04,31120,11080,M,50,WH,10,3.33
202003,拳,04,31120,11080,M,50,EE,40,6.6
202003,拳,04,31120,11080,M,55,HW,10,6.46
202003,拳,04,31120,11080,M,55,WE,10,3.3
202003,拳,04,31120,11080,M,70,WH,10,9.14
202003,拳,04,31120,11090,F,25,WH,20,4.12
202003,拳,04,31120,11090,M,15,EE,30,4.46
202003,拳,04,31120,11090,M,20,EH,10,*
